Date,Sub Category,Plant,Vendor,Defect Type,Material Type,Defect,Downtime min,Defect Qty
3/9/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,0,401
3/9/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Controllers,Loose Fit,0,178
3/9/2014 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Batteries,Warped,0,178
3/9/2014 0:00,Goods & Services,"Monon, IN",Dentocity,Rejected,Film,Loose Core,0,10773
3/9/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,No Impact,Film,Expired,0,0
3/9/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Scratches,0,0
3/9/2014 0:00,Packaging,"Northbrook, IL",xx-way,No Impact,Corrugate,Bad Seams,0,0
3/9/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Wrong Check,0,0
3/9/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,No Fill,0,0
3/9/2014 0:00,Mechanicals,"Toledo, OH",Funlax,Rejected,Raw Materials,No Sealing,0,0
3/9/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,Impact,Raw Materials,Foreign Material,0,0
3/8/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Sealed Together Internally,5,9
3/8/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,9,23
3/8/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Print defects,10,25
3/8/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Damaged in Transit,50,45
3/8/2014 0:00,Mechanicals,"Indianapolis, IN",Fasetech,Rejected,Raw Materials,Matts,0,948
3/8/2014 0:00,Logistics,"Bangor, MI",mathtouch,No Impact,Raw Materials,Contamination,0,15697
3/8/2014 0:00,Logistics,"Bangor, MI",D-zohex,No Impact,Batteries,Bad Valves,0,2
3/8/2014 0:00,Logistics,"Bangor, MI",D-zohex,No Impact,Batteries,Print Problems,0,2
3/8/2014 0:00,Logistics,"Bangor, MI",Medialax,No Impact,Raw Materials,Not Certified,0,0
3/8/2014 0:00,Mechanicals,"Indianapolis, IN",planetron,No Impact,Raw Materials,Inclomplete,0,0
3/7/2014 0:00,Goods & Services,"Monon, IN",zoofan,Impact,Raw Materials,Out of Spec,62,5675
3/6/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Warping,70,15469
3/6/2014 0:00,Materials & Components,"Chicago, IL",Ganzsannix,No Impact,Raw Materials,No Slip Sheets,0,0
3/5/2014 0:00,Logistics,"Madison, WI",Reddoit,Impact,Corrugate,Skewed,30,36
3/5/2014 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Gap Variation,10,0
3/5/2014 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Bad Seams,69,45
3/5/2014 0:00,Mechanicals,"Green Bay, WI",Singleholdings,No Impact,Raw Materials,Foreign Material,0,23
3/5/2014 0:00,Mechanicals,"Green Bay, WI",Singleholdings,Rejected,Raw Materials,Container Out of Spec,0,23
3/5/2014 0:00,Mechanicals,"Green Bay, WI",xx-bam,Rejected,Raw Materials,Incorrect Material,0,32
3/5/2014 0:00,Materials & Components,"Chicago, IL",Fixace,Impact,Raw Materials,Foreign Material,0,15620
3/5/2014 0:00,Materials & Components,"Chicago, IL",unaity,No Impact,Raw Materials,Incorrect Labeling,0,35244
3/5/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Wrong Horizontal Scores,0,27
3/5/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Rejected,Controllers,Damaged,0,1
3/5/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Batteries,Warped,0,534
3/5/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Bad Seams,0,0
3/5/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Skewed,0,0
3/5/2014 0:00,Logistics,"Bangor, MI",tampquote,No Impact,Molds,Soft Parts,0,0
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Film,Film Not Sealing,30,39
3/4/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,7,14
3/4/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,8,18
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Composites,Bad Tiles,1,2
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Controllers,Bad Seams,10,10
3/4/2014 0:00,Materials & Components,"Chicago, IL",Dentocity,Impact,Film,Bad Film,15,2346
3/4/2014 0:00,Packaging,"Detriot, MI",Solholdings,Rejected,Molds,Spring damanged,40,70008
3/4/2014 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Batteries,Warped,60,2670
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,No Impact,Raw Materials,Foreign Material,0,1
3/4/2014 0:00,Goods & Services,"Monon, IN",Goodquoing,No Impact,Raw Materials,Missing Codes,0,14
3/4/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,24030
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Yearcorporation,Rejected,Batteries,Wrong Shade of Color,0,57
3/4/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Wrong Drive,0,61394
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Wrong Shade of Color,0,0
3/4/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Folding - Wrong Crease,0,0
3/4/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,No Impact,Raw Materials,Foreign Material,0,0
3/3/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Film,No Adhesive,31,19
3/3/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Carton,Bad Seams,60,23
3/3/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Rejected,Labels,Misc,35,2670
3/3/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Top Too Small,30,9256
3/3/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Rejected,Molds,Water Damage,90,9356
3/3/2014 0:00,Packaging,"Detriot, MI",Solholdings,Rejected,Molds,Wrong Coloring,180,10324
3/3/2014 0:00,Packaging,"Detriot, MI",Ganjazone,Rejected,Electrolytes,Incomplete Molding,50,16715
3/3/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Rejected,Labels,Misc,40,25187
3/3/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,No Impact,Film,Wrong Size,10,17
3/3/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Folding - Wrong Crease,45,178
3/3/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Folding - Wrong Crease,75,312
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Delamination,30,178
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Rejected,Corrugate,Scrap attached,20,1024
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,15,1402
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,20,1602
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Flaps,210,2136
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,30,2136
3/3/2014 0:00,Packaging,"Detriot, MI",xx-way,Impact,Corrugate,Bad Seams,30,4272
3/3/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Too Stiff,20,890
3/3/2014 0:00,Logistics,"Naperville, IL",scotquote,Impact,Corrugate,Delamination,30,623
3/3/2014 0:00,Mechanicals,"Elgin, IL",Damdexon,No Impact,Corrugate,Incorrect Material,0,7476
3/3/2014 0:00,Logistics,"Naperville, IL",scotquote,No Impact,Corrugate,Corrugate Falling Apart,0,36
3/3/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Composites,No Liner,0,445
3/3/2014 0:00,Mechanicals,"Elgin, IL",Recode,No Impact,Carton,Wrong Shade of Color,0,534
3/3/2014 0:00,Mechanicals,"Green Bay, WI",Recode,Rejected,Carton,Wrong Shade of Color,0,1602
3/3/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Film,Wrong Size,0,5
3/3/2014 0:00,Mechanicals,"Elgin, IL",Daltfax,No Impact,Motors,Not Certified,0,12816
3/2/2014 0:00,Logistics,"Bangor, MI",Quotelane,Impact,Labels,Cut Box,180,21716
3/2/2014 0:00,Logistics,"Naperville, IL",scotquote,Rejected,Corrugate,Delamination,45,134
3/2/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Foreign Material,0,18
3/2/2014 0:00,Packaging,"Detriot, MI",Scotcan,Rejected,Raw Materials,No Sealing,0,1558
3/2/2014 0:00,Logistics,"Naperville, IL",scotquote,Rejected,Corrugate,Delamination,0,445
3/2/2014 0:00,Mechanicals,"Indianapolis, IN",Strongcane,Impact,Film,Wrong Qty,0,342
3/1/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Inside Scoring,10,54
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Wrong Check,15,23
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Wrong Check,30,45
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Missing Components,45,445
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Leaking Seals,15,2225
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Misc,30,5073
3/1/2014 0:00,Logistics,"Bangor, MI",D-zohex,Impact,Batteries,Foreign objects found,55,152
3/1/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,No Impact,Film,Creases / Wrinkles,20,39
3/1/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Warping,13,48
3/1/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Delamination,45,534
3/1/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Bad Seams,60,36
3/1/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Weak Walls,60,6230
3/1/2014 0:00,Mechanicals,"Indianapolis, IN",zotit,Rejected,Raw Materials,Damaged in Transit,0,49
3/1/2014 0:00,Mechanicals,"Indianapolis, IN",Zaamhouse,Rejected,Raw Materials,Integrity Failure,0,15414
3/1/2014 0:00,Mechanicals,"Elgin, IL",Strongtechnology,No Impact,Raw Materials,Out of Spec,0,201
3/1/2014 0:00,Mechanicals,"Elgin, IL",Strongtechnology,No Impact,Raw Materials,Out of Spec,0,223
3/1/2014 0:00,Materials & Components,"Chicago, IL",Dongtinlux,No Impact,Raw Materials,Matts,0,445
3/1/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Composites,Bad Valves,0,45
3/1/2014 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Controllers,Warped,0,801
3/1/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Impact,Film,No Adhesive,0,10
3/1/2014 0:00,Logistics,"Milwaukee, Wi",Zuntexon,No Impact,Electrolytes,No Shipment Info,0,295
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Scratches,0,89
3/1/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Missing Components,0,1691
2/28/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Impact,Labels,Misc,5,15575
2/28/2014 0:00,Packaging,"Northbrook, IL",Planethouse,Impact,Hardware,Cut Wires,20,890
2/28/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Rejected,Labels,Streaks,150,29815
2/28/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Skewed,10,32
2/28/2014 0:00,Packaging,"Northbrook, IL",xx-way,Impact,Corrugate,Skewed,30,67
2/28/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,No Impact,Raw Materials,Holes,0,23
2/28/2014 0:00,Logistics,"Milwaukee, Wi",geohigh,Rejected,Raw Materials,Material Handling/ Shipping Requirements Error,0,579
2/28/2014 0:00,Goods & Services,"Monon, IN",Sanlab,No Impact,Corrugate,Misc,0,1024
2/28/2014 0:00,Packaging,"Northbrook, IL",xx-way,No Impact,Corrugate,Delamination,0,0
2/27/2014 0:00,Logistics,"Bangor, MI",Mediaware,Rejected,Raw Materials,Damaged in Transit,0,20993
2/27/2014 0:00,Packaging,"Rockford, IL",xx-way,No Impact,Corrugate,Liner Misalignment,0,8
2/27/2014 0:00,Materials & Components,"Chicago, IL",Reddoit,No Impact,Corrugate,Warping,0,962
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Controllers,Wrong Shade of Color,0,100
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Bad Tiles,0,8
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Double Labeling,0,10
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Composites,Misc,0,14
2/27/2014 0:00,Mechanicals,"Toledo, OH",Dentocity,Rejected,Film,Incorrect Material,0,85440
2/27/2014 0:00,Materials & Components,"Chicago, IL",Trio-dax,No Impact,Glass,Bad Distribution,0,0
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,No Impact,Controllers,Wrong Shade of Color,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Treedrill,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Zerhouse,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Flexplex,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Ronvivalam,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Zoodrill,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Villacom,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Matsanice,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",nimlab,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Canecare,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Goldenlex,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",bamity,No Impact,Raw Materials,Missing Codes,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Donglax,No Impact,Raw Materials,No Bar Code,0,0
2/27/2014 0:00,Mechanicals,"Indianapolis, IN",Fasetech,No Impact,Raw Materials,Over/Under Fill,0,0
2/27/2014 0:00,Materials & Components,"Chicago, IL",Zumcane,No Impact,Raw Materials,Inclomplete,0,0
2/26/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Impact,Molds,Wrong Drive,240,49687
2/26/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Wrong  Size,30,3204
2/26/2014 0:00,Mechanicals,"Green Bay, WI",Quotelane,Rejected,Labels,Split Seams,0,0
2/26/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Mechanicals,Incorrect Color,0,0
2/26/2014 0:00,Mechanicals,"Lansing, MI",Condintex,Rejected,Raw Materials,Matts,0,0
2/25/2014 0:00,Logistics,"Davenport, IA",Plustax,Impact,Controllers,Foreign objects found,40,334
2/25/2014 0:00,Logistics,"Madison, WI",Plustax,Impact,Controllers,Warped,30,534
2/25/2014 0:00,Logistics,"Springfield, IL",Plustax,Impact,Controllers,Warped,110,41012
2/25/2014 0:00,Packaging,"Rockford, IL",Instrip,Impact,Carton,Skewed Cartons,10,27
2/25/2014 0:00,Logistics,"Madison, WI",Sanin,Impact,Batteries,Bad Valves,120,9612
2/25/2014 0:00,Mechanicals,"Skokie, IL",J-lax,Rejected,Raw Materials,Wrong material,960,6408
2/25/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,35,32
2/25/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,60,134
2/25/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,60,178
2/25/2014 0:00,Logistics,Cincinnati OH,Reddoit,Impact,Corrugate,Bad Seams,120,1335
2/25/2014 0:00,Packaging,"Rockford, IL",xx-way,No Impact,Corrugate,False scores,10,8
2/25/2014 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Gap Variation,60,481
2/25/2014 0:00,Mechanicals,"Indianapolis, IN",Daltfax,Rejected,Raw Materials,Wrong material,0,45
2/25/2014 0:00,Mechanicals,"Toledo, OH",Ronlamice,Impact,Raw Materials,Foreign Material,0,27
2/25/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Bad Seams,0,13
2/25/2014 0:00,Logistics,"Madison, WI",scotquote,No Impact,Corrugate,Weak Walls,0,89
2/25/2014 0:00,Logistics,"Springfield, IL",Reddoit,Rejected,Corrugate,Warping,0,356
2/25/2014 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Controllers,Warped,0,401
2/25/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Controllers,Warped,0,534
2/25/2014 0:00,Logistics,"Springfield, IL",Plustax,Rejected,Batteries,Print Problems,0,668
2/25/2014 0:00,Mechanicals,"Indianapolis, IN",Fax-ex,No Impact,Raw Materials,Out of Support,0,0
2/24/2014 0:00,Packaging,"Detriot, MI",Hexunobam,Rejected,Raw Materials,Integrity Failure,0,49
2/24/2014 0:00,Packaging,"Detriot, MI",Xx-planet,Impact,Raw Materials,Integrity Failure,0,98
2/23/2014 0:00,Mechanicals,"Indianapolis, IN",Faseron,No Impact,Raw Materials,Integrity Failure,0,0
2/22/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,26,0
2/22/2014 0:00,Mechanicals,"Indianapolis, IN",Duoflex,No Impact,Raw Materials,Inclomplete,0,72
2/22/2014 0:00,Mechanicals,"Indianapolis, IN",K-is,No Impact,Raw Materials,Inclomplete,0,822
2/22/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,No Impact,Carton,Printing Defects,0,23496
2/22/2014 0:00,Mechanicals,"Indianapolis, IN",Vaiazoom,No Impact,Raw Materials,Inclomplete,0,0
2/22/2014 0:00,Mechanicals,"Indianapolis, IN",Ronlamice,No Impact,Raw Materials,Inclomplete,0,0
2/21/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Sealed Together Internally,6,11
2/21/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,7,14
2/21/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Carton,Unsealed Cartons,8,15
2/21/2014 0:00,Logistics,"Davenport, IA",Reddoit,Impact,Corrugate,Wrong Horizontal Scores,65,86
2/21/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Dimensions - Bad Finishing,60,1157
2/21/2014 0:00,Packaging,"Rockford, IL",ontotam,Impact,Corrugate,Bad Seams,5,9
2/21/2014 0:00,Mechanicals,"Indianapolis, IN",Ontohatron,Rejected,Raw Materials,Damaged Secondary Packaging,0,23
2/21/2014 0:00,Mechanicals,"Indianapolis, IN",Ontohatron,Rejected,Raw Materials,Damaged Secondary Packaging,0,49
2/21/2014 0:00,Logistics,"Milwaukee, Wi",Reddoit,No Impact,Corrugate,Bad Seams,0,107
2/21/2014 0:00,Logistics,"Milwaukee, Wi",Reddoit,Rejected,Corrugate,Bad Seams,0,223
2/21/2014 0:00,Electrical,"Grand Rapids, MI",ontotam,Rejected,Carton,Printing Defects,0,13430
2/21/2014 0:00,Electrical,"Grand Rapids, MI",Zamholdings,Rejected,Packaging,String Defects,0,95
2/21/2014 0:00,Electrical,"Grand Rapids, MI",Itdom,Rejected,Packaging,Does Not Run,0,255
2/21/2014 0:00,Mechanicals,"Indianapolis, IN",Faseron,No Impact,Raw Materials,Integrity Failure,0,0
2/21/2014 0:00,Mechanicals,"Toledo, OH",Scotfase,No Impact,Raw Materials,Inclomplete,0,0
2/20/2014 0:00,Packaging,"Detriot, MI",Keyzunbase,Impact,Molds,Top Too Small,300,3560
2/20/2014 0:00,Mechanicals,"Indianapolis, IN",Zotcare,No Impact,Raw Materials,Inclomplete,0,1
2/20/2014 0:00,Mechanicals,"Toledo, OH",xx-bam,No Impact,Raw Materials,Inclomplete,0,0
2/19/2014 0:00,Logistics,"Madison, WI",Plustax,Impact,Controllers,Warped,30,2136
2/19/2014 0:00,Logistics,"Madison, WI",Reddoit,Impact,Corrugate,Delamination,20,98
2/19/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Impact,Corrugate,Dimensions - Bad Finishing,22,445
2/19/2014 0:00,Logistics,"Bangor, MI",Sanlab,Impact,Corrugate,Delamination,60,23
2/19/2014 0:00,Mechanicals,"Indianapolis, IN",Howtaxon,Rejected,Raw Materials,Damaged Secondary Packaging,0,45
2/19/2014 0:00,Electrical,"Grand Rapids, MI",Reddoit,Rejected,Corrugate,Incorrect Vertical Size,0,267
2/19/2014 0:00,Logistics,"Madison, WI",Plustax,No Impact,Controllers,Warped,0,534
2/19/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,0,0
2/19/2014 0:00,Mechanicals,"Indianapolis, IN",Howtaxon,No Impact,Raw Materials,Inclomplete,0,0
2/18/2014 0:00,Mechanicals,"Skokie, IL",Indibase,Impact,Raw Materials,Foreign Material,63,788
2/18/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Tension Issues,0,0
2/18/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,0,0
2/17/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Impact,Labels,Wrinkles / Scratches/ Scuffing,25,7654
2/16/2014 0:00,Packaging,"Detriot, MI",Yearlex,Impact,Labels,Incorrect Material,10,4895
2/16/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Rejected,Labels,Bad Labels,45,10413
2/16/2014 0:00,Packaging,"Detriot, MI",Bamtechnology,Rejected,Labels,Bad Labels,0,4005
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,28,0
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,21,0
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Quotelane,Rejected,Labels,Misc,19,0
2/15/2014 0:00,Logistics,"Naperville, IL",Quotelane,Impact,Labels,Film Not Sealing,13,4539
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Subdrill,Impact,Controllers,Material Separation,2,1
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Canemedkix,No Impact,Raw Materials,Incorrect Labeling,0,1472
2/15/2014 0:00,Mechanicals,"Indianapolis, IN",Newzap,No Impact,Raw Materials,Incorrect Labeling,0,5526
2/15/2014 0:00,Materials & Components,"Chicago, IL",unaity,No Impact,Raw Materials,Incorrect Labeling,0,35244
2/15/2014 0:00,Logistics,"Naperville, IL",scotquote,Rejected,Corrugate,Scrap attached,0,1869
2/15/2014 0:00,Mechanicals,"Toledo, OH",Zimjiit,No Impact,Controllers,Material Separation,0,89
2/15/2014 0:00,Materials & Components,"Chicago, IL",Warelane,No Impact,Raw Materials,Wrong Codes,0,0
2/15/2014 0:00,Packaging,"Detriot, MI",Hexunobam,Rejected,Raw Materials,Integrity Failure,0,0
2/15/2014 0:00,Mechanicals,"Toledo, OH",Zoodrill,No Impact,Raw Materials,Inclomplete,0,0
2/14/2014 0:00,Mechanicals,"Indianapolis, IN",O-job,Impact,Raw Materials,Foreign Material,30,468
2/14/2014 0:00,Goods & Services,"Monon, IN",ontotam,Impact,Carton,Sealed Together Internally,30,25793
2/14/2014 0:00,Goods & Services,"Monon, IN",Dentocity,Impact,Film,Misc,60,35414
2/14/2014 0:00,Mechanicals,"Indianapolis, IN",Canemedkix,No Impact,Raw Materials,Incorrect Labeling,60,1602
2/14/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,12,36
2/14/2014 0:00,Logistics,"Springfield, IL",Reddoit,Impact,Corrugate,Bad Seams,20,45
2/14/2014 0:00,Goods & Services,"Monon, IN",Sanlab,Rejected,Corrugate,False scores,20,712
2/14/2014 0:00,Logistics,"Madison, WI",scotquote,Impact,Corrugate,Scrap attached,60,864
2/14/2014 0:00,Mechanicals,"Indianapolis, IN",Scotline,No Impact,Raw Materials,Out of Support,0,1638
2/14/2014 0:00,Materials & Components,"Chicago, IL",bluecorporation,No Impact,Raw Materials,Misc,0,27
